,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
0,hobaird,@LadyKivus It’s rude to subtweet one’s spouse.,971895933117042688,LadyKivus,So many people are wrong on the internet,971771944415703040
1,ah_callie,@therlysad Good subtweet,971895655982563328,therlysad,oomf is adorable as shit. it’s callie.,971895122949562368
2,EdwardsKim,"@lauren_lehner @stefaniedopak ...

This subtweet was about you though https://t.co/5zCakJQIOW",971895119879262216,stefaniedopak,Like this tweet if you want to get filler with me with your tax return!,971860097164042240
3,tonycaldwell,@tooDYE4 You don't have to subtweet me like that...,971894209136472064,tooDYE4,I don't really care if you have a lil peen ... just don't pull it out around me.,971841832262004737
4,Revololwarrior,@PG_Rubcub @bbyglea This is a subtweet honestly,971889000465223680,bbyglea,ok i muted everyone that uses curious cat np,971876850946461702
5,Tonyversace609,@rhawthorne_ Sometimes I wanna subtweet and be like dude your gonna regret this,971888935529074688,rhawthorne_,i’m always up late so i️ always peep everyones weird/drunk tweets at like 3am and they always r deleted by the morning 😂😂😂😂😂😂😂,971748723439972352
6,dtuck318,@TheTomNix This feels like a subtweet after our talk today lololol,971887933908246529,TheTomNix,"Stop having bad takes on movies, everyone.",971867573011800065
7,mangolassi93,"@seeratjilani After Harvey, that's a subtweet",971886845490380800,seeratjilani,"Someone just said to me “girllll you got that Joel Osteen smile” and personally, I just don’t think that’s a compliment",971886562433798144
8,cloudyyxp,@VolcelGamerGirl Was that a subtweet,971883297860210688,VolcelGamerGirl,My timeline is porn and incoherent screaming about Smash Brothers,971877492008148992
9,cy6ermother,@LayneStanush wow thx for the subtweet,971881066133893120,LayneStanush,Water with lemon is garbage idc,971879127484715008
10,novvvv99,@hailee_buggg Yeah I don’t subtweet u either ;),971875593808744459,hailee_buggg,can’t stand wishy washy people!!!!!!!,971859848500531200
11,Nathanial2B,@Iavenderblues Where's my subtweet https://t.co/YVM0Cx3st9,971874741433724928,Iavenderblues,WHEN PEOPLE SUBTWEET ME💗❤️💕🐸👁👅👁💅💍👻🤠🤜🤢💀🦋🍪🍭❤️💛💚💙💜❣️💘❣️💖💝💓❣️💘💙💝💚💘💙💗✏️,971873588302229506
12,grantsby8,@elliefrancislew @chandlerhansen ‘twas not a subtweet about you,971869978017353729,chandlerhansen,More important than the election plz vote,971562815377911808
13,Harry1T6,@toolittobealib Way to subtweet @JustinTrudeau,971867343415644160,toolittobealib,"Happy #InternationalWomensDay to all women, and to those of you who wish you were women (Jimmy Kimmel)",971846567291387904
14,Autumnkeller_,"@iianncelli izzy it was just an OPINION u don’t have to subtweet me like this :,(",971865871231660032,iianncelli,"think i’d be better off without some people in my life but i’m gonna continue to sit here and look stupid, bc that’s who i am !",971864702987927557
15,garrbage,@RynnyRyn don't subtweet me D:,971861054547546112,RynnyRyn,monster gamer nerds that are too big for their keyboards,971859491758268417
16,laurilynnmc,@mandersonmsp84 What? The Queen of Subtweet Shade is proud of Herself for not subtweeting shade?,971859264468811776,mandersonmsp84,"I haven’t shaded anyone in weeks (except Arie from The Bachelor, he had it coming) and I don’t feel like that’s been properly acknowledged!",971832396541825024
17,stormiethehutt,@AwksDevin Whoever thinks it’s a subtweet is a bum. I knew instantly they were lyrics. 😂💜,971857571412893697,AwksDevin,thanks for the memories even though they weren’t so great,971853687478935552
18,StuDaehnke,@jennifer_77_ someone just got roasted...subtweet style,971856304552792066,jennifer_77_,Do y’all think Emma and Carolyn will let me get a boa constrictor next year or should I just stick w the dog 😂😂,971849795408220160
19,_andrewgregory_,@MSHJR155 don’t you ever subtweet me like this again,971855328634486784,MSHJR155,You say you’re different but you haven’t changed at all 😴,971844645356322816
20,blankfella,@holy_demons Clearly chi fils de pute dar lik chi subtweet m9ewwed or just you being you,971854745919983622,holy_demons,Ça s'écrit twitto mais ça se prononce wldl9hba,971735293433909249
21,NicoleeRaviolee,@HalfPintBoy pls don't subtweet me,971853376186064896,HalfPintBoy,Do you ever get frustrated with old ladies because of how much of a white lady she is.,971852290733862914
22,wintrchristmas,@charlie132013 Is this a subtweet at yourself?,971851376362967040,charlie132013,You’re 18... signing a lease that your parents pay for isn’t “adulting”,971815075702038528
23,chinte24,@JudithLilianaa lol this subtweet though,971851115959603201,JudithLilianaa,If I don’t go on a picnic during spring break Ima be so mad 😤,971827985962684416
24,has_bookpushers,@jodywallace @Lori_Ella @smexybooks @Charlotte_Stein Yeah I did subtweet yesterday people will have heartfelt regrets last night...,971851109777203200,Charlotte_Stein,Hoooooooly shit did I just read some stuff. What the WHAT? I don’t know whether to laugh or be outraged or what. Jesus.,971803687365554176
25,bmontalvoo,@jazzxreyes No need to subtweet me u have my number,971850078217412608,jazzxreyes,I think you’re really cute. I like you a lot. Maybe we should hang out. Or something.,971831214431547392
26,LettyA,@strangerwriters Oh hell no this better not be a subtweet to Peyton Brown. Disgusting if you trying to belittle/sil… https://t.co/bLNnqAdBQx,971846645611626502,strangerwriters,Maybe the real Upside Down was the friends we made along the way,971844161199472640
27,itx_omar,@Knowerofmoment subtweet @itx_omar,971845088442769408,Knowerofmoment,I don't understand this person. He is the weirdest guy I know. 🌚,971844673022119936
28,NaughtyDerek,@ihate_everyone2 How you gonna subtweet @JesseKellyDC,971842175620272128,ihate_everyone2,I love everyone except slimy emotionally manipulative arrogant gasbags.,971808990668697600
29,Ozan_rahil,@FatimaNaeemm thanks for the subtweet,971839949317328897,FatimaNaeemm,This human is so beautiful I wanna cry,971839136964411392
30,_miguf,@Jordan_ymcmb13 You subtweet more than anyone I know bro are you ok who hurt you,971831859750559746,Jordan_ymcmb13,being right all the time gets old after a while😴,971828387584135168
31,Bwlange_,@KatetheGreat088 The subtweet is real.,971828654522163200,KatetheGreat088,She never needed you. You just helped to prove it.,971781633463418882
32,ikecrosoft,@postnicoIe wait hes been here for a week if we watch it again is that enough of an irl subtweet or,971828116434796545,postnicoIe,watching get out with my roommate’s dad p.s. he’s an old white dude,970888006117736448
33,LuigimeisterSA,"@ARealCutie_ If this is a subtweet, Namco Bandai (the people who publish Tales of) made a meme tweet about ""we have… https://t.co/m0GPdNJz84",971827765493338113,ARealCutie_,Remember that one direct where I said if they announce a new metroid game I'm deleting my account and then they announced 2 new ones,971827293680291840
34,RezOtaku,@cheeyi Is this a subtweet? I don’t get the meaning since there’s no context.,971826158298976258,cheeyi,The Canon 24mm f/1.4L II has been on my wish list for a loooong time. ARGH. (╯°□°）╯︵ ┻━┻,971823543909539840
