,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
0,Syndik3t,@honeydrxp Steal ur phone and subtweet a mystery man (me) for 14 hours and then BAM 💥 WITH 10 HOURS TO GO... Reveal… https://t.co/fbIHpSVBz7,972612812865335296,chocolatedrxp,"if you had 24 hours with me, what would we do? 🤪 dms open.",971946271274610688
1,_skye_steele_,@aubrey_garland is this a subtweet at me,972612506001719296,aubrey_garland,some of y’all say y’all want a goth girl but don’t really know what that means,972557806481166336
2,joseehicks,@britneystuartxo the first day we ever hungout we had chili was that a subtweet about how you secretly hate me,972611288646889473,britneystuartxo,maybe the world wouldn’t be such a bad place if you people stopped putting chilli on everything,972485638003060737
3,KristynBurtt,@iamWalkerR Because I wanted you to subtweet me. ☕️,972607688021430272,iamWalkerR,Why ya buying those cheap ass mugs 🙄,972606157800943616
4,YDSA_NAU,@GeneMachina Good subtweet,972601859436290048,GeneMachina,lol at dsa members stanning for nazbols on this web sit e,972597998126583808
5,DavidGN40,"@_DRr_James Ouch, this subtweet hurts",972598575656914944,_DRr_James,hahahaha retarded image hahahaha yes very funne hhahahaha,972598157929598977
6,Eric_daze_55,@pa00lla Holy subtweet,972593301609111552,pa00lla,Stop talking crap about my best friend before I expose you 😜,972226871940321280
7,baker_maya,@conkaeso I s2g don't subtweet me,972588656232935424,conkaeso,If you get an iPhone X you're a class traitor send tweet,972588236727050240
8,cralmaia,@raplinet Next time u subtweet @ me https://t.co/CTYF1igf2c,972578114625818624,raplinet,i hope twitter suspends all of those who use twitter on night mode,972571371862716418
9,VikkyDavidson,@prichiejr I wish only the very best for you. But this is a subtweet I could have done without. Hoping you are able to stay,972577284111527936,prichiejr,One thing I do know is I had a ball in Seattle! ✊🏾,972572878351753216
10,queeroceanwitch,@folkpunx Jesus Christ you don’t need to subtweet me,972575570671398913,folkpunx,every text is a risky text when you have ANXIETY,972548498477539328
11,MobRulligan,@morgleton @Justjess888 WhOa did she just subtweet you,972574027582713856,Justjess888,"Still waiting for that part of my life where my friends unlock my full fashion potential, like every movie has promised me.",972567002903646208
12,SirChurches,@ratafrita I love my nose thank for the subtweet,972572804674662400,ratafrita,It must suck having an ugly nose,972497589240201216
13,AstroSpanner,@scalzi I feel like those this subtweet is aimed at already know this.,972570657828540419,scalzi,"Pro tip: Using ""globalist"" instead of ""Jew"" doesn't make you any less of a fucking anti-semite, you fucking anti-semite.",972569510795448320
14,LexiMae_24,@JanayaCarlisle Did you just subtweet my wrench,972568562996047873,JanayaCarlisle,I already see this wrench is going to be a big problem,972566503051718658
15,killedincars2,@yokoono @666_KALE_666 @666_KALE_666 duke subtweet?,972562795257630720,yokoono,Crying is an excellent way of bringing balance and health to your mind and body. Keep crying.,972546883330723841
16,DJ_Majj,@_Spacely__ I remember my first subtweet,972561766134804482,_Spacely__,It’s crazy how tough you are on Twitter but when you text me you’re soft. It’s almost like being tough isn’t who you are. 🤷🏻‍♂️,972554275506262017
17,Gute_Nudel_,@gruenschnabeI Fieser subtweet,972556043938131970,gruenschnabeI,Lol war neulich im mrt und sie wollten mein Hirn anschauen xD haben nichts gefunden 🤣🤣🤣 erklärt meine Dummheit 🤔🤔🤔🤣🤣🤣,972555460225183744
18,celah_convis,@kylalizzy13 yesss!! cornering that bq subtweet game!!,972555480160759809,kylalizzy13,"Please, tell me again how much you know about Nationals when you have NEVER quizzed there in you life. 🙃🙃🙃🙃",972546433097322499
19,jplesniewski,@Lollardfish This may be one of the reasons why I am where I am right now #subtweet,972553666090717184,Lollardfish,someday I'd like to pay bills without panic. That's all I ask.,972551101781364738
20,sxrsi,@fruitsocks is this a subtweet over my song lyrics?,972549507127873538,fruitsocks,"jealousy makes people take the most drastic measures EVER. you really lost a good thing because of your jealousy, cmon man?",972548371150913536
21,coIoredfree,@JacobWhitesides smh can't believe you'd subtweet becky like this she deserves more respect,972548148362207234,JacobWhitesides,my mom never answers the phone why does she even have one,972547873450668033
22,MyntyFresh,@AmyTFalcone How you gonna just subtweet me like this yo?,972539924858642432,AmyTFalcone,Two people intensely making out next to me on this airplane. They are doing some excellent Foley work however.,972322558845509632
23,PRllNCE,@__jackary dont u dare subtweet me like this,972538680446541825,__jackary,(looking at my own feet for reference) ugh someone is beating off to this right now,972536495587328000
24,af_4TB,@pat_spet Never. And don't subtweet me b*tch,972533778672488455,pat_spet,Countdown until Tony becomes a browns bandwagon fan now that they’ve made all these moves?,972317172029624320
25,leptonstreet,@shehryarrgaba thank you for the subtweet,972526361507172358,shehryarrgaba,are you a lousy texter or you just don't fucking care 🤔,972169974335901696
26,lehnerjw,@ernietedeschi I like the @conorsen subtweet,972524956331503616,ernietedeschi,"Hot single of mine about to drop: ""Earnings Calls are Not the Economy"".",972298285204623360
27,JoeYerardi,@zubakskees I consider this a subtweet.,972523199631167488,zubakskees,"Dear diary, a lot happened on day two of #NICAR18. We tried deep dish, it was great. We tried Malört, it was not.",972437872589660160
28,culugia,@charaexo 😭😭 why do i know who this subtweet is about lmao,972504989204586496,charaexo,"if you’re “talking” to someone &amp; y’all gotta get drunk every time you chill, you both probably mad boring as individuals.",971241346240536577
29,skendrickxo,@keely_20 Duuuuude dead ass I️m in the next room over text me not subtweet me,972480040591077377,keely_20,Like shut the fuck up. I’m sick and I wanna sleep.,972450159014612992
30,rebeccalstiles,"@netamarie I was subtweeted a couple of weekends ago but A. Wasn’t a good burn B. Timing was so bad, he was still w… https://t.co/LB2qqy7NTh",972479300736823297,netamarie,"tonight I was JILTED by some “friends” and they don’t realize it, but I’ll never forget it. 💅🏻",972308640437886977
31,mwolf_e,@devinbrucie Don’t subtweet me,972479175641714688,devinbrucie,“Duke gets all the calls”,972333323392516096
32,JeremyFallis3,@HHHardwood Subtle subtweet of CBSSN,972475068428292096,HHHardwood,It’s A10 Semifinals day. St. Joe’s takes on Rhode Island at 1 with a date on national television tomorrow in the title game on the line.,972463824065454080
33,WokeManlet,@taylor_mader @fashygoyrawrXD owo is this a subtweet?,972465290746490880,fashygoyrawrXD,Manlets are quickly becoming my favorite racial minority,972463459332915200
34,NipunChopra7,@sekuklish Why you gotta subtweet cricket like this?,972464577576361984,sekuklish,"Play stupid games, win stupid prizes",972461642150793217
35,JacobAWare,@Chloestylo Thanks for the subtweet xox,972464544688812032,Chloestylo,Humor really isn't your strong suit..,972329067847540736
36,JamesOhNo,@sabhkim Is this what you call a subtweet?,972435202105516032,sabhkim,Betrayal is finding out that your friends went to pancho’s without you,972427142725189634
37,PatrickDearden,@itsunclejakey Your tweet made me laugh so much when I first saw it idfk why. Is this a subtweet or something?,972430221344428032,itsunclejakey,I have a date in November not too long now!,972423372394188800
38,gulaaabjamun,@RizviSaahib subtweet 4 me,972425410234511361,RizviSaahib,Itna rona thek nahi hai.. Na-shukra hona thek nahi hai..,972423174129405957
39,naebD,@daveylittle Really? We're doing this now? Trying to relax at the weekend and you step to me with this subtweet,972399681325191169,daveylittle,Michael Blackley's favourite road is the A1 just near Fort Kinnaird,972385953515036672
40,TheGunslingr,"@LBPresents jeez, subtweet the world next time 😁",972385988449247232,LBPresents,Instead of attacking other peoples work for not being inclusive enough- create your own work. Seems pretty simple to me.,972342783741648896
