,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
0,Jewelscore,"@poledoo @_umbambi Well, this can't be a subtweet about me, because I make no promises 😉",968274263735226368,poledoo,Coming back in 3 days after a supposed 2 week+ reflection spouting off “I’m a changed man” LOOOOOL gtfo of here you snake,968259389282021376
1,johnkalmar,@michaelcutler9 Damn savage subtweet at @KaleDavidoff,968270490707070977,michaelcutler9,People who don’t have Snapchat but post stuff on the Instagram thing all the time &lt;,968262483340341248
2,WoooooTheReds,@ItMeCoop Don’t subtweet @UnkRam,968267640526557184,ItMeCoop,Florida is so freaking weird.,968267275764715521
3,AxeloftheKey,@MrsLauraRoslin It's sad that this isn't necessarily a subtweet of just one. &lt;_&lt;,968267049494630400,MrsLauraRoslin,"Seriously, if Alix Wilton Regan ever turns out to be awful like *cough* OTHER BIOWARE VAs*cough* I will be crushed.",968266335544324097
4,benjsalmon,@JoshCaplan1 Yeah I just wanted to subtweet you to cause pain 5 years later sorry about that.,968266853691940864,fairu_223,all atoi ppl r like 'ur just jealous'  yes im so jealous that i did exactly what you did but for 7 weeks longer,347461370050129920
5,jax_in_the_box,@YungPonderosa @akerscas subtweet,968265727944921088,YungPonderosa,"another day in cracker barrel america, another day seeing curiously young teenagers smoking cigs",968261649890271232
6,mikaylaxdavis,@mattxdierkes Did you actually just subtweet me,968265623590588417,mattxdierkes,Y’all gotta quit replying to people I don’t fuck with on my TL,968265139454660608
7,Electrodium,@EchoTheSurvivor then tag them dont subtweet like a foking pusi,968264545591595014,EchoTheSurvivor,im turning off notifications for ig,968263519098597376
8,robinksg,@L7ervo Careful people will think this is a subtweet.,968264087103655936,L7ervo,Green tea lattes 😋 the best,968258923764449280
9,RonFrear,@cameryncimino Don’t subtweet me like that,968257829504249858,cameryncimino,S/o to my friends who don’t ever answer me unless they need something,968256170912870402
10,icondstnts,@FaZeDirty yeah gonna need an @ not a subtweet curtis,968257035841277954,FaZeDirty,Can’t trust people who don’t toast their subway sandwich,968231267551645696
11,Exalt_Sway,"@Baken_NA @Torn_Sway I corrected myself, and don’t subtweet if you don’t wanna lose on your own host too",968257011065544704,Baken_NA,kids on host think that they are good lmao,968255055597068289
12,Blaise315,@alexiswiseburn no but I won’t stand for this subtweet,968256926155988992,alexiswiseburn,i went to hs with some of the corniest mf i’ve ever met 😭😭😭,968231135338729472
13,DearSplenda,"@Jo_Livingstone is is this a subtweet, if so i would like to request more information",968256730181365765,Jo_Livingstone,how suspicious do we feel about the 'literary criticism' site that is owned by a huge publishing company,968188406881767424
14,ShibaBrittany,"@Neecal_TXT Not a subtweet at me, dork",968254485326778374,Neecal_TXT,do MGTOWs jerk off or are they just perpetually angery,968252342566080512
15,ShibaBrittany,@Neecal_TXT This is a subtweet,968253965283422208,Neecal_TXT,do MGTOWs jerk off or are they just perpetually angery,968252342566080512
16,RyanVee60,@RobZee31 Rob theyre gone you dont need to subtweet miller and graves anymore,968251927510355968,RobZee31,You get the feeling #NYR were kind of sick waiting for some players to develop.  That’s the feeling I get anyway.,968251105888043008
17,MustafaShwany01,@sjhaydari Basa subtweet bro bxina,968250513811824640,sjhaydari,"What's up with EVERYONE using the word ""procrastinated"" or ""procrastination"" lately??? New vocab or something",968209120905105409
18,NoRealFuture1,"@oheymaria This is it folks, the vaguest subtweet of all time",968245484686053376,oheymaria,you don’t even know him,968220880902946819
19,Rmtank_,@Dan_S_OSRS @NMZscape cant subtweet someone whos not on twitter you inept fuck. Go worry about useless shit like th… https://t.co/1I9gqCQxRP,968241725952192513,NMZscape,mfw my opinions are irrelevant until they make everyone mad,968239333512744962
20,spooky_seg,@ItalianfromNY Is this a subtweet about me,968241534461267968,ItalianfromNY,People really don't know how to be alone and just hangout &amp; be content with there self.,968231119819767809
21,Dan_S_OSRS,@Rmtank_ @NMZscape go subtweet your step dad more,968241512583712768,NMZscape,mfw my opinions are irrelevant until they make everyone mad,968239333512744962
22,JennBinis,"@MatRyanELATeach I'm not buying that :) if you're gonna subtweet teenagers, you kinda have to back it up",968240184746741761,MatRyanELATeach,"It is possible, even at times necessary, to disagree with teenagers. And we adults should do so respectfully as we are adults.",968187573368651782
23,dangitshiep,@ishitajha_ I love the subtweet😂😂,968236479355826176,ishitajha_,my fav part abt work today/ A GUY AGGRESSIVELY SHAKING A BLIZZARD UNTIL IT FELL OUT OF THE CUP THEN COMPLAINING IT FELL,967981221039845378
24,coulter_1983,@MarstonGHefner @LAPDHQ this kid is clearly talking about me in a cryptic subtweet. i'm not famous and do not know him,968233944826204160,MarstonGHefner,My businesa friend said he can make me a social media star if we make my screenname “hefjunior69”.,967943798973120512
25,heartsabustin,"@MarcyJMiller I will absolutely subtweet about it, though, because OH MY GOSH. 😂😂",968232487825608704,MarcyJMiller,"Pro-tip:  It's ""dereliction"" of duties, not ""delectation"" of duties. One is bad. The other, yummy.",968227626031620096
26,kouyawolf1,@TigerSquat @YorkTheOrca Was that a subtweet,968224658771337216,YorkTheOrca,Ah crap. I'm 29. One year til furry death...,968171515257720834
27,MooseyMcMan,"@KiziHardar Definitely not in terms of writing (cough, subtweet).",968224156998426624,KiziHardar,hot take metal gear rising is a fantastic game but it's not even in the top 3 metal gear games,968223883521347585
28,gurrison,@colton this sounds like a bennett subtweet,968224124760883205,colton,"how do ppl claim they're in love and when they break up they find someone else to be ""in love"" with in less than 2 wks 😐🤐",968223201275924480
29,DavidAcuff,@amandajpanda This is a subtweet to Peighton’s parents isn’t it!,968223077208174592,amandajpanda,You look like you drive slow in the left lane.,968193358639362051
30,PockyPussy,@LiquidComedian the first two a subtweet at brandi?,968220759658086400,LiquidComedian,"Thread of things I don’t trust 
Blondes
Tall girls
Horse girls
Guys In sleeveless hoodies
Rats
Homeless
People who take pics with iPads",904117533409718275
31,_zoerivera,@coolbagelsTV #goals subtweet all arguments,968218883646771200,coolbagelsTV,Exclusively using Twitter to communicate with my fiance from now on,968205664781783041
32,ems_b,"@DodgersAndyInPA @Geeman1026 No reason to subtweet me, guys",968216564943151104,Geeman1026,"It's not right to hate other Dodger fans.

But sometimes I do.",968172657492439040
33,PE_Feeds,@carlmartin positive subtweet? @rachren1,968216434265542656,carlmartin,Spending today hanging out with some of my best users in NYC and it's giving me LIFE.,968210036286803969
34,daverudd,"@jeffmclain @edstetzer only weasels subtweet passive-agressively.
@edstetzer is not a weasel
ergo, this is not a re… https://t.co/4wh6Cxza5y",968214533142667264,edstetzer,"Don't be a weasel. 
Nobody likes working with weasels. 
You're welcome.",968213723314900998
35,SugarSlim94,"@NNYTheManic Nice subtweet you got there Russel, it’d be a shame if an argument started here as well huh?",968213895260274691,NNYTheManic,I've got a couple friends debating through a couple group messages and on Twitter. It's exhausting.,968201678368509958
36,EagerElephant,@lisamuggeridge3 Don't subtweet me ffs.,968213185592426496,lisamuggeridge3,"If you have no personality, no redeeming features, are pig ugly, noone will sleep with you or get involved with you. Its not oppression.",968210353036431362
37,RIPCAESAR,@izvspvczvi is this a subtweet,968210139835584512,izvspvczvi,"what is the appropriate number of times to get boba in a week, asking for a friend",968181748549894145
38,Sindrly,@DatGoatEric is this a subtweet,968208272116322304,DatGoatEric,My timeline will most likely be filled with aids again,968208167317286912
39,maxmeyers,"@nleach cool subtweet, now I'm going to work in a closet",968207467598376960,nleach,One of the unexpected horrors of our voice-assistant world is hearing your co-workers speak to their devices while debugging,968207062747439104
40,brendankennedy_,@Couture42 How dare you subtweet this about Dug,968200765163450369,Couture42,Shut the fuck up I don’t want your conversation.,968110078996897792
41,MSUspartans82km,@kaitlyncrapbag Did you just subtweet yourself?,968195613664923649,kaitlyncrapbag,Why come to lecture if you’re gonna sit on your phone the whole time...?,968125879766396928
42,JakeMHS,@LikeTheMaps Brutal subtweet,968193511488094210,LikeTheMaps,The worst thing you can do on Twitter is retweet old trade announcements.,968192813845417986
43,M0k0jin,@FourEcchiTasty Could you subtweet me any harder,968192338941145089,FourEcchiTasty,I'm going to punish people into vore by eating them.,968192126675836934
44,BabyMario_DS,@shibeccino That subtweet tho,968184870538182658,shibeccino,"You know, I've never understood the importance of followers to the point of wanting a pile of fake ones that likely have you muted. 🤷",968184524847726592
45,tonyr,@Wwm_Shakespeare The bardic master doth subtweet with superb abandon!,968184640375685120,Wwm_Shakespeare,"All? I know not what you call all, but if I fought not with fifty of them, I am a bunch of radish.",968184148346142725
46,dksintheflo,@BillHoppeNHL Is every beat reporter going to subtweet @MikeStrawMedia today?,968184274632441856,BillHoppeNHL,Trade deadline warning: don't fall for local bloggers making stuff up.,968161014394118146
47,kenzieedawg,@CassHrabik idk if this is some kind of subtweet but I’m just reminding you we already decided you’re having babies first,968184231452016640,CassHrabik,I love watching your nieces and nephews grow up through your Snapchat stories,967960454969503744
48,baehathi,@JonWithTheFace This feels like a subtweet directed to Kidzinia.,968179881199665158,JonWithTheFace,"You know what this campaign needs? Time travel and a dystopian story line!

- Me in meetings",968107316208955392
49,kaushik_bali,@jzbee_ AHAHAHAHAH is this supposed to be a subtweet?,968179581961175041,jzbee_,Bitch keeps running her mouth like it be her new cardio routine,968161400089600000
50,DenisGorman,@erikmal You don’t have to subtweet NHL writers like that.,968177566015254528,erikmal,there has never been a better time to log off,968177197641957377
51,RiPhysKin,@AlexiPappas I'm assuming this isn't a subtweet. :),968174939235762176,AlexiPappas,i had a dream i tried to keep but then i remembered i had a day i wanted to take,968158283969085442
52,vnczfr,@NicoPoAlam schrodinger's subtweet,968167541922193408,NicoPoAlam,"WALA PERO MERON AT THE SAME TIME

ANO YAN SCHRODINGER'S FEELINGS???",968153785603260417
53,EricaWhoToYou,@rcromwell4 subtweet,968167213810069504,rcromwell4,"I'm intrigued by your assertions and want to read more, but first you need to switch to all caps and forgo paragraphs.",967831225133162496
54,duodecuple_doom,@flash14j Also don't ever subtweet me again. It's impossible to find with this name,968163352609480704,flash14j,should have guessed Doom would ve liked that :3,968162317572722689
55,_dakotaaaa8,@Al_TheChipmunk_ @CaliCal_ it wasn’t ah subtweet either &amp; im speaking in general as well,968162743001010176,CaliCal_,Try to be the bigger person and squash it,968139551548960768
56,violetconflict,@BvrlyTweetmaker @romeremembered Why did you subtweet me like this,968162092351016961,romeremembered,realising lately how jealous I am of people who feel their voice is worth hearing,968158065303474177
57,mortemlemons,@guccim0mma Bitch don’t subtweet about me,968160151554482178,guccim0mma,"Damn, I guess my cousin was fake all along",968159727724187649
58,vnczfr,@NicoPoAlam subtweet ba to,968154447711895552,NicoPoAlam,"WALA PERO MERON AT THE SAME TIME

ANO YAN SCHRODINGER'S FEELINGS???",968153785603260417
59,sistersana,@M2HRA idk why but I feel like this may be a subtweet,968153777256763392,M2HRA,wow my friends are fake &lt;3,968153566497198080
60,MOAV5706,@thesarahrosex Don't subtweet @Team_Cline.,968144097520349186,thesarahrosex,I’m gonna throw up all over the floor at work. This dude on my team smells so bad.,968120805786779650
61,9romisess,"@_Kawaiib I’ll @ you if it’s about you don’t play the subtweet game with me 
Prime example of doing too much now you’re Pam",968143984458596357,_Kawaiib,I can never do too much about MY shit 🙄🤨,968141004619599873
62,csmarcum,@omar_lizardo Ooooooh... You're winning the academic integrity subtweet game.,968127606934695936,omar_lizardo,"Did you Wansink that data?

What's that?

Want A New Significant Influence Now, K?

Wansink.",968108891149144064
63,kalea_mariee,@Highfromthe90s subtweet:  kinda don't care,968116776923025408,Highfromthe90s,Kinda wanna go blonde again 🤔.,968032889999904768
64,dismalplaces,@paulfi plz don't subtweet me,968113011729797120,paulfi,Just walked past someone dressed exactly like Tyler Durden and sadly don't think he was in fancy dress. #Oxford,968112181882572801
65,Drommels_YT,@narcokitty404 @RummitheCommie Rude of you to subtweet me,968112054933622785,RummitheCommie,someone should make a lefttwitter bio generator,968021572664614912
66,Mikewilljr_,@FrancessWh Change your name to subtweet god.,968110330231566336,FrancessWh,"the people you specifically wanna avoid seeing on campus you’ll start seeing every fucking where, I swear",968100315538100225
67,jAaronA,@MrBahn Haha Trump reference subtweet.,968109332914163717,MrBahn,Im starting to get the feeling that some folks on the information superhighway like arent all there.,967972311931420672
68,volcanicdolan,@JackJ subtweet much?,968106560382697472,JackJ,"You don’t love me anymore

Let’s see how you like this song",968105187805220864
69,StingerMK2,@mt_inside I think this is the first time I've ever seen someone subtweet themself.,968104489642315776,mt_inside,Unironically listenening to Raging Speedhorn. Literally the only good thing to have come out of Corby.,968078407597805568
70,tb631,@juliavotto Feels like a subtweet,968102482298785792,juliavotto,honestly do what you can to remove yourself from bad places/people and your life will be infinitely better I swear,967931754295234560
71,AqibMansoor5,@AsharJawad @asim900 How did saad find out abt the subtweet though,968101346401509376,AsharJawad,Tense tweets between Saad Farrukh and Aqib Mansoor. Shots fired.,968062230997716994
72,nic_boardman,"@zach2302 This feels like a thinly-veiled, anti-Rob subtweet",968099475125358592,zach2302,"It's nearly impossible to say ""I'm into drinking IPA's"" without sounding like you own a vape pen and drink beard oil by the gallon",968067821405179904
73,OhFears,@r039x subtweet me one more fucking time,968060154485886977,r039x,"I just realized, the people saving our country, may be the same people on anitwitter talking about having esex with traps.",968059147156537344
74,Markatansky,@horrolivia Don't subtweet me please,968056797675315201,horrolivia,I wonder what percentage of Youtube content is posh white boys trying to rap. Seems like it's pretty high.,968056446700212225
75,MLGRon,@Mrazga Is this is a Croatian subtweet about my Friday 5 PM “quick” design request and my 5 AM emails? 😂 Got Croati… https://t.co/JsZDRvsRjf,968044045640466432,Mrazga,"Jedini minus koji me jebe danas je onaj na tekucen racunu, haha, aj cujemo se.",968042438727258112
76,Angelinadoodles,@sunshine114760 Ok subtweet me that’s right,968039993850716160,sunshine114760,I’m really confused why 12-13 year olds want bfs,968039883980845056
77,thtfvckingqueer,@motheroftwinks i’m sorry like i know i said i wanted in your pants but i meant it platonically don’t subtweet me,968035832266481665,motheroftwinks,how does one handle a suddenly introduction of flirting with a friend you’ve had for a while,968035430061846528
78,jellybellyrocks,@AlexCepeda_35 When you subtweet yourself,968029092196077568,AlexCepeda_35,I constantly contemplate deleting my twitter because of all the childish/unrealistic bs I see on here.,953497796266557442
79,vaniladingdolan,@GraysonDolan did my dad tell you to subtweet about me?,968027398133501952,GraysonDolan,Trying to talk to Ethan while he’s on his phone is like trying to talk to a brick wall while it’s on it’s phone,967960384589238272
80,hatguysupreme,@digital_goober appreciate the subtweet brother,968024902098935811,digital_goober,"You ever read a tweet that starts as a joke put has no punchline, and for whatever reason they just keep adding to the premise",968022529892691968
81,HoniAhm,@chiapet74 Did you just subtweet your wife,968021773160624128,chiapet74,"Also, the answer to tonight’s favorite tweet is multiple blankets. Some people turn into quilted burritos at night.",968021633838432262
82,rayrayinspace,@rhosovia R H O!!!!!!!! IDGAF THAT I Can't sleep bc it means I could see this subtweet and cry,968021300529848322,rhosovia,Extremely shook by the wip ray just sent me.............. collabs are good actually,967972116036571138
83,hefuckendead,"@ItsDawnMmkay is this a,,, subtweet ??",968013701553864704,ItsDawnMmkay,It’s funny how ppl will say they don’t care for you anymore but will stay parked on your twitter and act like your business is theirs 😴,968013194433318912
84,c0urt69,@lizardlexiii wtf i’m a virgin don’t subtweet me like dis,968013103634948097,lizardlexiii,Slept with everyone else but me 🙄 LAMEEE,968012693272608768
85,jonathonhlad,@NYSportCast Bro you’re not allowed to subtweet from a sports account,968011609896611840,NYSportCast,It’s really crazy that some people still think Derrick Rose is this unreal player... injuries took his career down a while ago.,967915911058546689
86,TunaOnDie,@ChiefBool oh ok wasnt a subtweet mhm,968010996886286336,ChiefBool,"""I wanna die xD kill me"" jokes are so fucking tired 

&gt;inb4 ""is not a joke xDDD""",968008088350593024
87,BlockedBaby,@mustbepearls We love a subtweet queen.,968010685568385024,mustbepearls,I don't understand why someone would want to make someone feel worse when they are already feeling bad. That's not a FRIEND. Remember that.,967968256568037376
88,arifnoorjehan,@Thor_Usafzae subtweet. I can tell.,968009638007459840,Thor_Usafzae,Being soft spoken is always mistaken.,967748984621158402
89,allgonnabreak,@Ternyer I had to google “anglophone” to realize this is some sort of subtweet,968006803035484160,Ternyer,The only time my Russian comes in handy is when I'm translating Soviet propaganda for Anglophone comrades lol,967998211616071680
90,EdwardsKim,@kenziedopak don't subtweet me kid,968000834440134656,kenziedopak,i don’t understand people who complain about others being mean and judging but!! are quite mean and judgemental themselves,967984564873330694
