,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
0,joni777tut,@tideoftrash is this a subtweet,961741144106221568,tideoftrash,tall people and people with freckles have been my cause of death lately,961592901661745152
1,sinisterTOKOT,"@sweeetAromatiC you make absolutely zero sense yo. First you subtweet me which is childish AS FUCK. Second, you fol… https://t.co/pYapqhokbP",961735714487533568,sweeetAromatiC,ppl will follow u first for a follow back just to unfollow u lol idk who told u that u were special 😹,961733657986772992
2,ThePelvicWoo,@Fred_Delicious I feel like this is a subtle subtweet,961731605885628417,Fred_Delicious,"Top 1 types of giraffe:

1 - giraffe",961717172836986886
3,kendallmhaney,@ConstantlyGus .... quite the subtweet...,961731410242428928,ConstantlyGus,"For someone currently hosting his third podcast, I sure am very judgmental of people I know that are starting podcasts.",961703384343605248
4,stepbacktree,@InsideHoops Another salty ben simmons subtweet incoming lmao,961731123700224000,InsideHoops,Kemba Walker will replace Kristaps Porzingis in the 2018 NBA All-Star game,961730818761678848
5,lexigayle_,@jakecarter171 @h__mcnair @laekyn But don’t y’all subtweet every move someone from saline country makes? You have p… https://t.co/hZ9aYNjZCh,961729363040325632,laekyn,do yall post old pics of jakes trashy days because you miss him being just like how yall are still to this day?,961326780392099840
6,grantescandon,@ruthadoodle Did you just subtweet me????,961728648398061568,ruthadoodle,Men don’t understand how awful it feels to get your car serviced and deal with the old men working there acting like you’re stupid.,961723957916327936
7,Aleeeexxx__,@SlushiiMusic At first I though this was going to be a subtweet too you 😂😉🤷🏽‍♀️ @caitlynnaragon,961720692084486144,SlushiiMusic,"cute things to call your girlfriend:
1. sugar
2. honey
3. flour
4. egg
5. 1/2 lb butter
6. stir
7. pour into pan
8. preheat to 375°",961672046164951040
8,nickchester,"@AgentTinsley Don't subtweet me, you animal.",961711671831130114,AgentTinsley,My entire timeline is about Nick Chester eating a sandwich today and it needs to stop.,961709824286191616
9,MaryLassalle,@GurjeeeetB Did you just subtweet me jeeter,961711653065711616,GurjeeeetB,I mean I agree the Snapchat update is pretty stupid and should be changed back.. but it's not rocket science either,961711437834944512
